type,sub_type,text,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
single_family,,"Whimsical and unique, this 1930s tiny home has been beautifully renovated to offer modern comforts while preserving its charming character. Designed for cozy living, it features a striking floor-to-ceiling fieldstone fireplace, a galley kitchen, and a full bathroom on the main floor. New washer/dryer combo. Heated floors add a luxurious touch-perfect for staying warm and comfortable during the winter months. The lofted bedroom showcases tasteful shiplap paneling and a spacious closet that could also serve as a home office. Outside, a detached shed provides extra storage with potential for a future garage.",159000.0,500.0,2.0,1.0,1.0,1.0,1.0,,1932.0
single_family,,"WOW!! Northwoods Energy & Casual EXECUTIVE Level UPDATES w/6+CarAtt Garage are Yours in this CUSTOM Built 3Br, 3.5Bath Ranch MASTERPIECE INFUSED w/DETAIL & QUALITY Beyond Expected, w/Split Main Flr Primary Suite & CHEFS KITCH w/SS Appliances, All Nestled on a HALLMARK Acre of Wooded Privacy in the DESIRABLE SLINGER School Dist. MOVE IN & ENJOY it's BRIGHT Character that SPARKLES Throughout! Need a HOME Office w/SAUNA? No HOA? SOARING Great Rm w/Fireplace? INTIMATE Patio & DECK w/VACATION Views? ROOOOM to throw the Ball to those 2 & 4 legged Fam Members? The BEST LL PUB for Gatherings w/JAMES BOND? There's a SPECIAL Place for Everyone & Level Drive & Entry For ADA Guests. **BONU$** Big Cedar Lake is EAST & Hwy 41 is South. Seller is Moving to FL & YOU just WON the Real Estate LOTTERY",549900.0,2970.0,1.0,3.0,4.0,3.0,3.0,6.0,1996.0
single_family,,"Welcome home to this adorable 3-bedroom gem in West Allis! Bursting with charm and updates, this move-in-ready property features a beautifully renovated kitchen and bath plus major mechanical improvements for peace of mind--roof (2022), furnace and A/C (2023), gutter guards (2023), and new storm door. Enjoy morning coffee on the inviting front porch or entertain on the spacious rear deck overlooking a fully fenced yard. The versatile lower level offers a fantastic third bedroom or the perfect second living area, office, or hobby space. Conveniently located near the hospital, shopping, dining, and everyday amenities, this home blends comfort, function, and location--ideal for first-time buyers or anyone seeking easy-care living.",249900.0,1004.0,1.0,3.0,1.0,1.0,1.0,,1922.0
single_family,,"Super cute and beautifully maintained ranch just three blocks from Lake Michigan! This cozy 2-bedroom, 2-bath home offers the perfect blend of charm and functionality. The main floor features two spacious bedrooms, a warm and inviting living area, and a stunning dining room complete with classic built-ins that add character and storage.Downstairs, the finished basement provides fantastic bonus space--ideal for a rec room, movie nights, a home office, or an additional living area. Outside, you'll find a great backyard ready for summer memories--string up some lights, fire up the grill, and host unforgettable BBQs with friends.Charming, comfortable, and close to the lake--this one truly feels like home",250000.0,1198.0,1.0,2.0,2.0,2.0,2.0,2.0,1950.0
single_family,,"Beautiful Westside Colonial with the historic charm of original hardwood floors, trim, doors and most light fixtures. Kitchen was gutted and has all new cabinets, counters, sink, faucet and disposal. Main floor original hardwood floors were just refinished. Enjoy cozy nights in front of the fireplace in the large living room. Windows are all newer style. Sunroom is 4 season and could work as an office or even a 4th bedroom if needed. Upstairs has 3 nice sized bedrooms and a completely renovated bathroom. Garage is 24x30 built in 2008 with ceiling fans, 8' doors, insulation and LP heater. And will make a great workshop or party space with a backside overhead door for spilling out onto the yard. And at 30' deep the boat should fit! Additional 8x10 shed on concrete to store all the yard stuff and toys. Enjoy summers on the huge 14x23 deck. Back yard will be seeded and center circle is ready for plants and flowers. Lower level has a Rec room with bar area & full bathroom with laundry area.",279900.0,1924.0,2.0,3.0,2.0,2.0,2.0,2.0,1930.0
single_family,,"Welcome to your Northwoods escape on full-recreation Brandy Lake! This charming 2-bedroom, 1.5-bath cabin at [Redacted Entity] in Arbor Vitae offers the perfect blend of cozy comfort and lakeside living. Set on a level lot with a sandy shoreline, the property provides easy access to the water-ideal for swimming, boating, and all-season fun. Inside, you'll find a well-maintained cabin that comes fully furnished, making it truly move-in or rental ready. Outside, enjoy the convenience of a circular driveway, a private pier for lake days, a dedicated fish cleaning house, and an oversized one-car garage for vehicles and lake toys. Located directly on both the snowmobile and ATV trails, this property is perfectly positioned for year-round recreation. Short-term rentals allowed, offering excellent income potential when not enjoying it yourself. Whether you're looking for peaceful retreat, family getaway, or investment opportunity, this Brandy Lake cabin checks all the boxes for Up North living.",399000.0,,1.0,2.0,2.0,1.0,1.0,1.0,1970.0
single_family,,"Rarely does a property of this magnitude come to market. Five Bridges Farm is 80 pristine acres just outside Madison - a self-contained world of spring-fed creeks, ancient hardwood canopy, open prairie, and miles of private trails. Three landmark structures anchor the land: The Manor, a four-bedroom residence with a chef's kitchen, wraparound porch, vaulted boardroom, and multi-level patio with fire pit; The Barn, a two-story, climate-controlled original timber structure with a professional stage and exceptional acoustics; and The Arena, a soaring flexible venue with limitless potential. A charming treehouse, five bridges crossing natural waterways, and wildflower fields complete this extraordinary estate. Whether your vision is a private family compound, a premier event destination, or a legacy investment, Five Bridges Farm is irreplaceable. Properties like this are not built - they are inherited by those fortunate enough to find them.",6000000.0,4515.0,,4.0,4.0,3.0,3.0,3.0,2018.0
single_family,,"Nestled in the serene embrace of Hidden Bay, this enchanting 4-season cabin beckons adventurers and dreamers alike to Lost Lake's untouched shoreline. Spread across 18 sprawling acres, this idyllic retreat boasts 677 feet of nature's masterpiece. Inside, the updated abode features 3+ charming bedrooms, 2 bathrooms, an office, a den, plus a dry bar for when you fancy a sip of something delightful. With several bonus room options; these offer versatility galore. The walkout basement to the lakeside firepit offers recreational fun. Outside, you'll find a single-car detached garage ready to house your lakeside toys. Share the 18 acres with three other cabins, cabins are rentable (up to 14 consecutive days). Whether it's summer kayak trips or winter snows, this haven proves that getting lost in nature can be the best way to find yourselfespecially when Lost Lake is your compass. Positioned opposite Burnett County land and a stone's throw from thrilling UTV/ATV trails, various recreational lakes, and lively bar/grills, this cabin isn't just a retreat; it's a lifestyle waiting to be embraced",225000.0,2829.0,1.0,3.0,2.0,1.0,2.0,1.0,1961.0
single_family,,"Investor special in the desirable Briar Hill subdivision! This 2-bedroom, 1-bath home sits in a convenient Madison location just off Odana Rd and Nakoma Rd and offers a great opportunity for investors, flippers, or buyers looking to build equity. The home is situated on a slab foundation and provides a straightforward layout ready for your vision and updates. With strong surrounding values and a sought-after location, this property offers significant upside potential. Property is being sold as-is.",310000.0,720.0,1.0,2.0,2.0,1.0,1.0,,1930.0
multi_family,,"Located in the desirable Enderis Park neighborhood, this classic, exceptionally solid and well-maintained 1940 stone duplex blends timeless charm with generous living space. Both units feature 2 BR and 1 BA, with lower having access to another full bath and finished area w/bar in basement. The upper offers balconies in front and back. Large sun-filled rooms, replacement windows, crown molding, architectural detail, and built-in china cabinets highlight the craftsmanship of the era. Both units feature masonry/artificial fireplaces, including an art deco focal point in the upper. A 2-car garage adds convenience. 2592 sq living space above grade, 415 sq living space below grade. Less than one block from vibrant Enderis Park's concerts, farmers markets, and community events. Don't miss this!",369000.0,3007.0,,4.0,3.0,3.0,3.0,2.0,1940.0
single_family,,"Showings begin during the open house on 3/14. Located in a convenient area, this home offers an affordable choice for homeowners and investors alike. Enjoy a fenced yard that provides added outdoor space and privacy, along with comfortable living areas and the option to update and make it your own over time. Don't miss out on this wonderful opportunity!",150000.0,1251.0,2.0,3.0,2.0,1.0,1.0,1.0,1863.0
